The emission of autocatalized excitons is found for the first time, and the energy level of the autolocalized states is determined.;42 Results-Reference
The effect of these states on the mechanism of the excitation and the photoluminescence properties of nanocrystals is discussed for a wide range of their dimensions.;42 Results-Reference
It is reliably shown that the cause of the known blue boundary of photoluminescence of silicon nanocrystals in the silicon dioxide matrix is the capture of free excitons on autolocalized surface states.;42 Results-Reference
41;
Viewing shungite as loosely packed fractal nets of graphene-based (reduced graphene oxide, rGO) quantum dots GQDs), we consider photoluminescence of the latter as a convincing proof of the structural concept as well as of the GQD attribution to individual rGO fragments.;2 Problem
We study emission from shungite GQDs for colloidal dispersions in water, carbon tetrachloride, and toluene at both room and low temperatures.;32 Method-Procedure
As expected, the photoluminescence of the GQD aqueous dispersions is quite similar to that of synthetic GQDs of the rGO origin.;42 Results-Reference
The morphological study of shungite dispersions shows a steady trend of GQDs to form fractals and to drastically change the colloid fractal structure caused by the solvent exchange.;42 Results-Reference
Spectral study reveals a dual character of the emitting centers: individual GQDs are responsible for the spectra position while the fractal structure of GQD colloids provides high broadening of the spectra due to structural inhomogeneity, thus causing a peculiar dependence of the photoluminescence spectra on the excitation wavelength.;42 Results-Reference
For the first time, photoluminescence spectra of individual GQDs were observed in frozen toluene dispersions, which paves the way for a theoretical treatment of the GQD photonics.;52 Conclusions-Specific
42;
New composite materials (SrFe12O19)x(CaCu3Ti4O12)1-x (x=0, 0.05, 1) have been synthesized.;41 Results-Specific
Their magnetic properties are studied in the temperature range 5-300 K using the magnetic resonance and magnetometry methods.;31 Method-Specific, 42 Results-Reference
It is found that strontium hexaferrite micro inclusions in the (SrFe12O19)0.05(CaCu3Ti4O12)0.95 composite ``magnetize'' CaCu3Ti4O12 at temperatures from 300 to 200 K, forming a ferrimagnetic particle near the SrFe12O19 ``core''.;41 Results-Specific
The magnetic resonance line below 200 K splits into two lines corresponding to SrFe12O19 and CaCu3Ti4O12.;41 Results-Specific
The core effect decoration is manifested in the increase in the Curie-Weiss temperature from 25 K in CaCu3Ti4O12 without the doping ceramics to 80 K in the composite with 5% of SrFe12O19.;41 Results-Specific
43;
We report a study of magnetic, electrical, and thermodynamic properties of a single crystal of the magnetic compound Cr0.26NbS1.74 at ambient and high pressures.;2 Problem
Results of the measurements of magnetization as a function of temperature reveal the existence of a ferromagnetic phase transition in Cr0.26NbS1.74.;42 Results-Reference
The effective number of Bohr magnetons per Cr atom in the paramagnetic phase of Cr0.26NbS1.74 is \mu _{eff}\approx 4.6\mu _B, which matches the literature data for Cr1/3NbS2.;41 Results-Specific
Similarly, the effective number of Bohr magnetons per Cr atom in the saturation fields is rather close in both substances and corresponds to the number of magnetons in the Cr+3 ion.;42 Results-Reference
In contrast to the stoichiometric compound, Cr0.26NbS1.74 does not show a metamagnetic transition, that indicates the lack of a magnetic soliton.;42 Results-Reference
A high-pressure phase diagram of the compound reveals the quantum phase transition at T=0 and P\approx 4.2 GPa and the triple point situated at T\approx 20 K and P\approx 4.2 GPa.;41 Results-Specific
44;
Gapless phases in ground states of low-dimensional quantum spin systems are rather ubiquitous.;1 Background
Their peculiarity is a remarkable sensitivity to external perturbations due to permanent criticality of such phases manifested by a slow (power-low) decay of pair correlations and the divergence of the corresponding susceptibility.;1 Background
A strong influence of various defects on the properties of the system in such a phase can then be expected.;2 Problem
Here, we consider the influence of vacancies on the thermodynamics of the simplest quantum model with a gapless phase, the isotropic spin-1/2 XX chain.;2 Problem
The existence of the exact solution of this model gives a unique opportunity to describe in detail the dramatic effect of dilution on the gapless phase - the appearance of an infinite series of quantum phase transitions resulting from level crossing under the variation of a longitudinal magnetic field.;2 Problem
We calculate the jumps in the field dependences of the ground-state longitudinal magnetization, susceptibility, entropy, and specific heat appearing at these transitions and show that they result in a highly nonlinear temperature dependence of these parameters at low T.;32 Method-Procedure, 41 Results-Specific
Also, the effect of enhancement of the magnetization and longitudinal correlations in the dilute chain is established.;42 Results-Reference
The changes of the pair spin correlators under dilution are also analyzed.;42 Results-Reference
The universality of the mechanism of the quantum transition generation suggests that similar effects of dilution can also be expected in gapless phases of other low-dimensional quantum spin systems.;52 Conclusions-Specific
45;
We study the normal (nonsuperconducting) phase of the attractive Hubbard model within the dynamical mean field theory (DMFT) using the numerical renormalization group (NRG) as an impurity solver.;2 Problem, 31 Method-Specific
A wide range of attractive potentials U is considered, from the weak-coupling limit, where superconducting instability is well described by the BCS approximation, to the strong-coupling region, where the superconducting transition is described by Bose condensation of compact Cooper pairs, which are formed at temperatures much exceeding the superconducting transition temperature.;32 Method-Procedure
We calculate the density of states, the spectral density, and the optical conductivity in the normal phase for this wide range of U, including the disorder effects.;42 Results-Reference
We also present the results on superconducting instability of the normal state dependence on the attraction strength U and the degree of disorder.;42 Results-Reference
The disorder influence on the critical temperature Tc is rather weak, suggesting in fact the validity of Anderson's theorem, with the account of the general widening of the conduction band due to disorder.;52 Conclusions-Specific
46;
The earlier-suggested master equation approach is used to develop the statistical theory of steady-state diffusion in concentrated substitution alloys considering FCC alloys with the nearest-neighbor pairwise interactions as an example.;2 Problem, 31 Method-Specific
General expressions for the Onsager coefficients in terms of microscopic interatomic interactions and some statistical averages are presented.;42 Results-Reference
We discuss methods of calculations of these averages using various statistical approximations and various approximations for description of vacancy correlations, with the full taking into account the vacancy-solute interactions.;42 Results-Reference
Our simplest statistical approximation, called the ``kinetic mean-field approximation'' (KMFA), corresponds to using the mean-field approximation for statistical averages and the pair-cluster approximation (PCA) for calculations of thermodynamic parameters, for dilute alloys, the KMFA is exact.;31 Method-Specific
To describe vacancy correlation effects at any concentrations, we develop both the nearest-neighbor-jump approximation and the second-shell-jump approximation.;31 Method-Specific
We also describe methods to take into account fluctuations in statistical averages using the PCA, and to describe non-pairwise vacancy-solute correlations using the triple vacancy-solute correlation model.;31 Method-Specific
For each of approximations and methods developed, we derive expressions for the Onsager coefficients at any composition of an alloy.;42 Results-Reference
For binary alloys, we also present expressions for the diffusion coefficients.;42 Results-Reference
The results obtained can provide a basis for microscopic calculations of diffusion coefficients at any composition of an alloy.;52 Conclusions-Specific
47;
Highly anisotropic ``nematically ordered'' aerogel induces global uniaxial anisotropy in superfluid 3 He.;2 Problem
The anisotropy lowers symmetry of 3 He in the aerogel from spherical to axial.;2 Problem
As a result, instead of one transition temperature in a state with an orbital moment l=1 there are two, corresponding to projections lz=0 and l_z=\pm1.;41 Results-Specific
This splitting has a pronounced effect on the phase diagram of superfluid 3 He and on the structures of the appearing phases.;42 Results-Reference
Possible phase diagrams, obtained phenomenologically on the basis of Landau expansion of the thermodynamic potential in the vicinity of the transition temperature are presented here.;32 Method-Procedure, 42 Results-Reference
The order parameters corresponding to each phase and their temperature dependences are found.;42 Results-Reference
48;
We report the results on the measurements of the work function of single-walled carbon nanotubes encapsulated by AgI (AgI@SWCNT), AgCl (AgCl@SWCNT), and CuBr (CuBr@SWCNT) by the local Kelvin probe technique.;31 Method-Specific, 42 Results-Reference
We found the values of the work function of tubes encapsulated with AgI and AgCl (Φ (AgI@SWCNT)=5.08\pm 0.02, Φ (AgCl@SWCNT)= 5.10 \pm 0.02 eV) to exceed substantially that of pristine carbon nanotubes, and the value of the work function of carbon nanotubes encapsulated with CuBr is Φ (CuBr@SWCNT)= 4.89 \pm 0.03 (eV).;41 Results-Specific
The measurements are carried out using different kinds of microscope probes including multi-walled carbon nanotube tips.;32 Method-Procedure
49;
The angular dependence of Raman scattering selection rules for optical phonons in short-period (001) GaAs/AlAs superlattices is calculated and studied experimentally.;42 Results-Reference
Experiments are performed using a micro-Raman setup, in the scattering geometry with the wave vectors of the incident and scattered light lying in the plane of superlattices (so-called in-plane geometry).;31 Method-Specific
Phonon frequencies are calculated using the Born model taking the Coulomb interaction into account in the rigid-ion approximation.;31 Method-Specific
Raman scattering spectra are calculated in the framework of the deformation potential and electro-optical mechanisms.;32 Method-Procedure
Calculations show an angular dependence of the selection rules for optical phonons with different directions of the wave vectors.;42 Results-Reference
Drastic differences in the selection rules are found for experimental and calculated spectra.;42 Results-Reference
Presumably, these differences are due to the Fröhlich mechanism in Raman scattering for short-period superlattices.;51 Conclusions-Explanation
50;
In a system of N interacting single-level quantum dots (QDs) we study relaxation dynamics and current-voltage characteristics determined by symmetry properties of the QD arrangement.;2 Problem
Different numbers of dots, initial charge configurations, and various coupling regimes to reservoirs are considered.;42 Results-Reference
We reveal that effective charge trapping occurs for particular regimes of coupling to the reservoir when more than two dots form a ring structure with the CN spatial symmetry.;42 Results-Reference
We reveal that the effective charge trapping caused by the CN spatial symmetry of N coupled QDs depends on the number of dots and the way of coupling to the reservoirs.;42 Results-Reference
We demonstrate that the charge trapping effect is directly connected with the formation of dark states, which are not coupled to reservoirs due to the system spatial symmetry CN.;42 Results-Reference
We also reveal the symmetry blockade of the tunneling current caused by the presence of dark states.;42 Results-Reference
51;
The theory of Raman scattering in half-metals by optical phonons interacting with conduction electrons is developed.;2 Problem
We evaluate the effect of electron-phonon interactions at ferromagnetic ordering in terms of the Boltzmann equation for carriers.;2 Problem
The chemical potential is found to decrease as the temperature decreases.;42 Results-Reference
Both the linewidth and frequency shift exhibit a dependence on temperature.;42 Results-Reference
52;
Magnetohydrodynamic equations for a heavy fluid over an arbitrary surface are studied in the shallow water approximation.;2 Problem
While solutions to the shallow water equations for a neutral fluid are well known, shallow water magnetohydrodynamic (SMHD) equations over a nonflat boundary have an additional dependence on the magnetic field, and the number of equations in the magnetic case exceeds that in the neutral case.;2 Problem
As a consequence, the number of Riemann invariants defining SMHD equations is also greater.;2 Problem
The classical simple wave solutions do not exist for hyperbolic SMHD equations over an arbitrary surface due to the appearance of a source term.;2 Problem
In this paper, we suggest a more general definition of simple wave solutions that reduce to the classical ones in the case of zero source term.;2 Problem
We show that simple wave solutions exist only for underlying surfaces that are slopes of constant inclination.;42 Results-Reference
All self-similar discontinuous and continuous solutions are found.;42 Results-Reference
Exact explicit solutions of the initial discontinuity decay problem over a slope are found.;42 Results-Reference
It is shown that the initial discontinuity decay solution is represented by one of four possible wave configurations.;42 Results-Reference
For each configuration, the necessary and sufficient conditions for its realization are found.;42 Results-Reference
The change of dependent and independent variables transforming the initial equations over a slope to those over a flat plane is found.;42 Results-Reference
53;
General principles are discussed for a gas discharge plasma involving excited atoms where electron-atom collision processes dominate.;2 Problem
It is shown that an optimal kinetic model of this plasma at not large electric field strengths may be based on the rate constants of quenching excited atom states by electron impact.;42 Results-Reference
The self-consistent character of atom excitation in gas discharge plasma is important and results in the tail of the energy distribution function of electrons being affected by the excitation process, which in turn influences the excitation rate.;52 Conclusions-Specific
These principles are applied to an argon gas discharge plasma where excitation and ionization processes have a stepwise character and proceed via formation of argon atom states with the electron shell 3p54s.;32 Method-Procedure
54;
Using the imaginary time method, a new formulation of Coulomb corrections to the amplitude of nonlinear ionization of atoms is given.;31 Method-Specific, 42 Results-Reference
The Coulomb corrections to the photoelectron action and trajectory are presented in the form independent of the integration path in the imaginary time plane.;42 Results-Reference
The obtained representation corrects the previously known results and shows that the subdivision of photoelectron motion into the sub-barrier and after-barrier parts is conditional and does not influence observables.;52 Conclusions-Specific
The new correction is particularly relevant in the multiphoton regime of ionization.;52 Conclusions-Specific
55;
Elementary processes capable of producing neutrons in a thunderstorm atmosphere are analyzed.;42 Results-Reference
The efficiency of nuclear fusion 2 H(2 H,n)3 He, photonuclear reactions (γ,Xn), electrodisintegration reactions nm A(e-,n)n-1m A, and reactions e-(p+,n) ue opposite to the β-decay is evaluated.;42 Results-Reference
It is shown that an unrealistically strong electric field is required for the nuclear fusion to be responsible for the neutron production in the lightning channel.;42 Results-Reference
The generation of neutrons in a thunderstorm atmosphere is connected with photonuclear (γ,Xn) and, at a much lower degree, electrodisintegration reactions, the relativistic runaway electron avalanches being primary parent processes.;51 Conclusions-Explanation
56;
We derive a model of localized edge states in a finite-width strip for the two-dimensional electron gas formed in the hybrid system of a bismuth monolayer deposited on the silicon interface and described by the nearly free electron model with giant spin-orbit splitting.;2 Problem
The edge states have the energy dispersion in the bulk energy gap with a Dirac-like linear dependence on the quasimomentum and the spin polarization coupled to the direction of propagation, demonstrating the properties of a topological insulator.;42 Results-Reference
The topological stability of edge states is confirmed by the calculations of the Z2 invariant taken from the structure of the Pfaffian for the time reversal operator for the filled bulk bands in the surface Brillouin zone, which is shown to have a stable number of zeros with the variations of material parameters.;42 Results-Reference
The proposed properties of the edge states may support future advances in experimental and technological applications of this new material in nanoelectronics and spintronics.;52 Conclusions-Specific
57;
The time dependence of correlations between the photons emitted from a microcavity with an embedded quantum dot under incoherent pumping is studied theoretically.;2 Problem
Analytic expressions for the second-order correlation function g(2)(t) are presented in strong and weak coupling regimes.;42 Results-Reference
The qualitative difference between the incoherent and coherent pumping schemes in the strong coupling case is revealed: under incoherent pumping, the correlation function demonstrates pronounced Rabi oscillations, but in the resonant pumping case, these oscillations are suppressed.;42 Results-Reference
At high incoherent pumping, the correlations decay monoexponentially.;42 Results-Reference
The decay time nonmonotonically depends on the pumping value and has a maximum corresponding to the self-quenching transition.;42 Results-Reference
58;
We study experimentally and theoretically the effect of Eu doping and partial oxygen isotope substitution on the transport and magnetic characteristics and spin-state transitions in Pr1-y Euy)0.7 Ca0.3 CoO3 cobaltites.;2 Problem
The Eu doping level y is chosen in the range of the phase diagram near the crossover between the ferromagnetic and spin-state transitions (0.10 < y < 0.20).;32 Method-Procedure
We prepared a series of samples with different degrees of enrichment by the heavy oxygen isotope 18 O, namely, with 90 %, 67 %, 43 %, 17 %, and 0 % of 18O.;32 Method-Procedure
Based on the measurements of the ac magnetic susceptibility χ(T) and electrical resistivity ρ(T), we analyze the evolution of the sample properties with the change of the Eu and 18 O content.;32 Method-Procedure
It is demonstrated that the effect of increasing the 18 O content on the system is similar to that of increasing the Eu content.;42 Results-Reference
The band structure calculations of the energy gap between t2g and eg bands including the renormalization of this gap due to the electron-phonon interaction reveals the physical mechanisms underlying this similarity.;32 Method-Procedure, 42 Results-Reference
59;
We investigate the time evolution of filling numbers of localized electrons in the system of two coupled single-level quantum dots (QDs) connected with the continuous-spectrum states in the presence of Coulomb interaction.;2 Problem
We considered correlation functions of all orders for electrons in the QDs by decoupling higher-order correlations between localized and band electrons in the reservoir.;32 Method-Procedure
We analyze different initial charge configurations and consider Coulomb correlations between localized electrons both within the dots and between the different dots.;32 Method-Procedure
We reveal the presence of a dynamical charge trapping effect in the first QD in the situation where both dots are occupied at the initial instant.;42 Results-Reference
We also find an analytic solution for the time-dependent filling numbers of the localized electrons for a particular configuration of the dots.;42 Results-Reference
60;
We reanalyze archival EAS-MSU data in order to search for events with an anomalously low content of muons with energies Eμ.;2 Problem
We confirm the first evidence for a nonzero flux of primary cosmic gamma rays at energies E\sim 10^{17} eV.;41 Results-Specific
The estimated fraction of primary gamma rays in the flux of cosmic particles with energies E \gtrsim 5.4 \cdot 10^{16} eV is \epsilon_{\gamma}=\left(0.43^{+0.12}_{-0.11} \right) %, which corresponds to the intensity I_{\gamma}=\left(1.2^{+0.4}_{-0.3} \right)\cdot 10^{-16} {\rm cm}^{-2}\cdot{\rm s}^{-1}\cdot{\rm sr}^{-1}.;41 Results-Specific
The study of arrival directions does not favor any particular mechanism of the origin of the photon-like events.;52 Conclusions-Specific
61;
We present a detailed LDA^\prime+DMFT investigation of the doping dependence of correlation effects in the novel K1-x Fe2-y Se2 superconductor.;2 Problem
Calculations are performed at four different hole doping levels, starting from a hypothetical stoichiometric composition with the total number of electrons equal to 29 per unit cell through 28 and 27.2 electrons toward the case of 26.52, which corresponds to the chemical composition K0.76 Fe1.72 Se2 studied in recent ARPES experiments.;32 Method-Procedure
In the general case, the increase in hole doping leads to quasiparticle bands in a wide energy window \pm2 eV around the Fermi level becoming more broadened by lifetime effects, while correlation-induced compression of Fe-3d LDA^\prime bandwidths stays almost the same, of the order of 1.3 for all hole concentrations.;41 Results-Specific
However, close to the Fermi level, the situation is more complicated.;42 Results-Reference
In the energy interval from -1.0 eV to 0.4 eV, the bare Fe-3d LDA^\prime bands are compressed by significantly larger renormalization factors up to 5 with increased hole doping, while the value of Coulomb interaction remains the same.;41 Results-Specific
This fact manifests the increase in correlation effects with hole doping in the K1-x Fe2-y Se2 system.;42 Results-Reference
Moreover, in contrast to typical pnictides, K1-x Fe2-y Se2 does not have well-defined quasiparticle bands on the Fermi levels, but has a ``pseudogap''-like dark region instead.;42 Results-Reference
We also find that with the growth of hole doping Fe-3d orbitals of various symmetries are affected by correlations differently in different parts of the Brillouin zone.;42 Results-Reference
To illustrate this, we determine the quasiparticle mass renormalization factors and energy shifts that transform the bare Fe-3d LDA^\prime bands of various symmetries into LDA^\prime+DMFT quasiparticle bands.;32 Method-Procedure
These renormalization factors effectively mimic more complicated energy-dependent self-energy effects and can be used to analyze the available ARPES data.;52 Conclusions-Specific
62;
The influence of e-h scattering on the conductivity and magnetotransport of 2D semimetallic HgTe is studied both theoretically and experimentally.;2 Problem, 32 Method-Procedure
The presence of e-h scattering leads to the friction between electrons and holes resulting in a large temperature-dependent contribution to the transport coefficients.;42 Results-Reference
The coefficient of friction between electrons and holes is determined.;42 Results-Reference
The comparison of experimental data with the theory shows that the interaction between electrons and holes based on the long-range Coulomb potential strongly underestimates the e-h friction.;42 Results-Reference
The experimental results are in agreement with the model of strong short-range e-h interaction.;42 Results-Reference
63;
The influence of vacancies and interstitial atoms on magnetism in Pu is considered in the framework of the density functional theory.;2 Problem
The crystal structure relaxation arising due to different types of defects is calculated using the molecular dynamics method with a modified embedded atom model.;31 Method-Specific, 42 Results-Reference
The local density approximation with explicit inclusion of Coulomb and spin-orbit interactions is applied in matrix invariant form to describe correlation effects in Pu with these types of defects.;31 Method-Specific, 42 Results-Reference
The calculations show that both vacancies and interstitials give rise to local moments in the f-shell of Pu in good agreement with experimental data for aged Pu.;42 Results-Reference
Magnetism appears due to the destruction of a delicate balance between spin-orbit and exchange interactions.;51 Conclusions-Explanation
64;
The mechanisms and structural elements of instability whose evolution results in the occurrence of the collapse are studied in the scope of the rotating shallow water model with a horizontally nonuniform density.;2 Problem
The diagram stability based on the integral collapse criterion is suggested to explain system behavior in the space of constants of motion.;42 Results-Reference
Analysis of the instability shows that two collapse scenarios are possible.;42 Results-Reference
One scenario implies anisotropic collapse during which the contact area of a collapsing drop-like fragment with the bottom contracts into a rotating segment.;42 Results-Reference
The other implies isotropic contraction of the area into a point.;42 Results-Reference
65;
Friction of elastic bodies is connected with the passing through the metastable states that arise at the contact of surfaces rubbing against each other.;1 Background
Three models are considered that give rise to the metastable states.;2 Problem
Friction forces and their dependence on the pressure are calculated.;42 Results-Reference
In Appendix A, the contact problem of elasticity theory is solved with adhesion taken into account.;42 Results-Reference
66;
We theoretically study the vortex matter structure in low-dimensional systems with superconducting order induced by proximity to a bulk superconductor.;2 Problem
We analyze the effects of microscopic coupling mechanisms between the two systems and the effects of possible mismatch in the band structures of these materials on the energy spectrum of vortex-core electrons.;2 Problem
The unusual structure of vortex cores is discussed in the context of recent tunneling microscopy/spectroscopy experiments.;42 Results-Reference
67;
We revise the problem of the density of states in disordered superconductors.;2 Problem
Randomness of local sample characteristics translates to the quenched spatial inhomogeneity of the spectral gap, smearing the BCS coherence peak.;2 Problem
We show that various microscopic models of potential and magnetic disorder can be reduced to a universal phenomenological random order parameter model, whereas the details of the microscopic description are encoded in the correlation function of the order parameter fluctuations.;42 Results-Reference
The resulting form of the density of states is generally described by two parameters: the width Γ measuring the broadening of the BCS peak and the energy scale Γtail that controls the exponential decay of the density of subgap states.;1 Background
We refine the existing instanton approaches for determination of Γtail and show that they appear as limiting cases of a unified theory of optimal fluctuations in a nonlinear system.;42 Results-Reference
The application to various types of disorder is discussed.;53 Conclusions-Reference
68;
Under two-photon 523.5 nm interband picosecond laser excitation, we measured the kinetics of induced absorption in PbWO4, ZnWO4, and PbMoO4 crystals with 532 to 633 nm continuous probe radiation.;32 Method-Procedure
We obtained real-time information about the dynamics of the generation, relaxation, and accumulations of electronic excitations over a wide time range (from picoseconds to hundreds of seconds) and the 77-300 K temperature range.;42 Results-Reference
For the studied crystals, exponential temperature-independent growth of the induced absorption (IA) with 60 ns rise time reflects the dynamics of the generation of electronic excitation.;42 Results-Reference
The kinetics of the IA exponential growth with temperature-dependent 3.5-11μs time constants reflect the dynamics of energy migration between neighboring tungstate (molibdate) ions to traps for the studied crystals.;41 Results-Specific
The multiexponential relaxation absorption kinetics strongly depend on temperature, and the relaxation decay time of induced absorption increased from tens to hundreds of ms to seconds under crystal cooling from 300 K to 77 K.;41 Results-Specific
We found that the increase in the laser pump repetition rate (0-10 Hz) leads to the accumulation of electronic excitations.;41 Results-Specific
Control of the repetition rate and the number of excitations allowed us to change the relaxation time of the induced absorption by more than two orders of magnitude.;41 Results-Specific
Due to accumulation of excitations at 77 K, the absorption relaxation time can exceed 100 s for PbWO4 and PbMoO4 crystals.;41 Results-Specific
In the initially transparent crystals, two-photon interband absorption (2PA) leads to crystals opacity at the 523 and 633 nm wavelengths.;41 Results-Specific
(An inverse optical transmission of the crystals exceeds 50-55 at a 50-100 GW/cm2 pump intensity.) ;41 Results-Specific
Measured at \sim 1 mW probe radiation of 532 and 633 nm wavelengths, the induced absorption values are comparable with those obtained under two-photon absorption at \sim 5 kW pump power.;41 Results-Specific
An optical 2PA shutter for the visible spectral range is proposed with a variable shutting time from hundreds of microseconds to tens of seconds.;42 Results-Reference
69;
We discuss the potential of the neutron Lloyd's mirror interferometer in a search for new interactions at small scales.;2 Problem
We consider three hypothetical interactions that may be tested using the interferometer.;2 Problem
The chameleon scalar field proposed to solve the enigma of accelerating expansion of the Universe produces interaction between particles and matter.;1 Background
The axion-like spin-dependent coupling between a neutron and nuclei or/and electrons may result in a P- and T-noninvariant interaction with matter.;1 Background
Hypothetical non-Newtonian gravitational interactions mediates an additional short-range potential between neutrons and bulk matter.;1 Background
These interactions between the neutron and the mirror of a Lloyd-type neutron interferometer cause a phase shift of neutron waves.;1 Background
We estimate the sensitivity and systematic effects of possible experiments.;2 Problem
70;
We discuss the recently proposed LDA^\prime+DMFT approach providing a consistent parameter-free treatment of the so-called double counting problem arising within the LDA+DMFT hybrid computational method for realistic strongly correlated materials.;2 Problem
In this approach, the local exchange-correlation portion of the electron-electron interaction is excluded from self-consistent LDA calculations for strongly correlated electronic shells, e.g., d-states of transition metal compounds.;32 Method-Procedure
Then, the corresponding double-counting term in the LDA^\prime+DMFT Hamiltonian is consistently set in the local Hartree (fully localized limit, FLL) form of the Hubbard model interaction term.;32 Method-Procedure
We present the results of extensive LDA^\prime+DMFT calculations of densities of states, spectral densities, and optical conductivity for most typical representatives of two wide classes of strongly correlated systems in the paramagnetic phase: charge transfer insulators MnO, CoO, and NiO) and strongly correlated metals SrVO3 and Sr2 RuO4).;42 Results-Reference
It is shown that for NiO and CoO systems, the LDA^\prime+DMFT approach qualitatively improves the conventional LDA+DMFT results with the FLL type of double counting, where CoO and NiO were obtained to be metals.;42 Results-Reference
Our calculations also include transition-metal 4s-states located near the Fermi level, missed in previous LDA+DMFT studies of these monooxides.;42 Results-Reference
General agreement with optical and the X-ray experiments is obtained.;42 Results-Reference
For strongly correlated metals, the LDA^\prime+DMFT results agree well with the earlier LDA+DMFT calculations and existing experiments.;42 Results-Reference
However, in general, LDA^\prime+DMFT results give better quantitative agreement with experimental data for band gap sizes and oxygen-state positions compared to the conventional LDA+DMFT method.;52 Conclusions-Specific
71;
The afterglow of a dusty plasma of rf discharge in argon is simulated by Particles In Cells-Monte Carlo Collisions (PIC-MCC) method.;31 Method-Specific
The experimental observation that heavy dust contamination of plasma leads to an anomalous increase in the electron density at the beginning of afterglow is explained by release of electrons from the dust surface.;51 Conclusions-Explanation
Under the assumption that the floating potential of particles is in equilibrium with plasma conditions, the fast cooling of electrons in afterglow plasma due to a rapid escape of hot electrons from the volume leads to a decrease in the magnitude of the floating potential and hence to a loss of charge by dust.;51 Conclusions-Explanation
The intensive desorption of electrons from nanoparticles is the origin of anomalous behavior of the electron density.;51 Conclusions-Explanation
At the next stage of afterglow, when the electrons become cool, the plasma decay is defined by ambipolar diffusion.;51 Conclusions-Explanation
The effect of metastable argon atoms is also considered.;42 Results-Reference
Additional ionization due to metastable atom collisions affects the electron temperature but does not change the behavior of the electron density qualitatively.;52 Conclusions-Specific
72;
The previously developed ab initio model and the kinetic Monte Carlo method (KMCM) are used to simulate precipitation in a number of iron-copper alloys with different copper concentrations x and temperatures T.;2 Problem, 31 Method-Specific
The same simulations are also made using an improved version of the previously suggested stochastic statistical method (SSM).;31 Method-Specific
The results obtained enable us to make a number of general conclusions about the dependences of the decomposition kinetics in Fe-Cu alloys on x and T.;42 Results-Reference
We also show that the SSM usually describes the precipitation kinetics in good agreement with the KMCM, and using the SSM in conjunction with the KMCM allows extending the KMC simulations to the longer evolution times.;42 Results-Reference
The results of simulations seem to agree with available experimental data for Fe-Cu alloys within statistical errors of simulations and the scatter of experimental results.;42 Results-Reference
Comparison of simulation results with experiments for some multicomponent Fe-Cu-based alloys allows making certain conclusions about the influence of alloying elements in these alloys on the precipitation kinetics at different stages of evolution.;53 Conclusions-Reference
73;
The rate constants are evaluated for excitation of helium atoms in metastable states by electron impact if ionized helium is located in an external electric field and is supported by it, such that a typical electron energy is small compared to the atom excitation energy.;2 Problem, 32 Method-Procedure
Under these conditions, atom excitation is determined both by the electron traveling in the space of electron energies toward the excitation threshold and by the subsequent atom excitation, which is a self-consistent process because it leads to a sharp decrease in the energy distribution function of electrons, which in turn determines the excitation rate.;32 Method-Procedure, 42 Results-Reference
The excitation rate constant is calculated for the regimes of low and high electron densities, and in the last case, it is small compared to the equilibrium rate constant where the Maxwell distribution function is realized including its tail.;32 Method-Procedure, 42 Results-Reference
Quenching of metastable atom states by electron impact results in excitation of higher excited states, rather than transition to the ground electron state for the electric field strengths under consideration.;32 Method-Procedure, 42 Results-Reference
Therefore, at restricted electron number densities, the rate of emission of resonant photons of the wavelength 58 nm, which results from the transition from the 21P state of the helium atom to the ground state, is close to the excitation rate of metastable atom states.;42 Results-Reference
The efficiency of atom excitation in ionized helium, i.e., the part of energy of an electric field injected in ionized helium that is spent on atom excitation, is evaluated.;42 Results-Reference
The results exhibit the importance of electron kinetics for an ionized gas located in an electric field.;53 Conclusions-Reference
74;
We search for the long-term variability of the gamma-ray sky in the energy range E>1 GeV with 168 weeks of the gamma-ray telescope Fermi-LAT data.;2 Problem, 32 Method-Procedure
We perform a full sky blind search for regions with variable flux looking for deviations from uniformity.;32 Method-Procedure
We bin the sky into 12288 pixels using the HEALPIX package and use the Kolmogorov-Smirnov test to compare weekly photon counts in each pixel with the constant flux hypothesis.;31 Method-Specific, 32 Method-Procedure
The weekly exposure of Fermi-LAT for each pixel is calculated with the Fermi-LAT tools.;32 Method-Procedure
We consider flux variations in a pixel significant if the statistical probability of uniformity is less than 4• 10-6, which corresponds to 0.05 false detections in the whole set.;32 Method-Procedure
We identified 117 variable sources, 27 of which have not been reported variable before.;42 Results-Reference
The sources with previously unidentified variability contain 25 active galactic nuclei (AGN) belonging to the blazar class (11 BL Lacs and 14 FSRQs), one AGN of an uncertain type, and one pulsar PSR J0633+1746 (Geminga).;41 Results-Specific
75;
At T=0 and a sufficiently large field, the nearest-neighbor antiferromagnetic Ising chain undergoes a first-order spin-flop transition into the ferromagnetic phase.;2 Problem
We consider its smearing under the random-bond disorder such that all independent random bonds are antiferromagnetic (AF).;2 Problem
It is shown that the ground-state thermodynamics of this random AF chain can be described exactly for an arbitrary distribution P(J) of AF bonds.;42 Results-Reference
Moreover, the site magnetizations of finite chains can be found analytically in this model.;42 Results-Reference
We consider a continuous P(J) that is zero above some -J1 and behaves near it as (-J1-J)λ, λ>-1.;32 Method-Procedure
In this case, the ferromagnetic phase emerges continuously in a field H>Hc= 2J1.;41 Results-Specific
