If a quantum state represents anything, it is the objective probabilistic relations between its backing conditions and its advice conditions.;1 Background
This paper offers an account of quantum states and their function as informational bridges, in quantum teleportation and elsewhere.;2 Problem
37;
A Lagrangian formulation is constructed for particle interpretations of quantum mechanics, a well-known example of such an interpretation being the Bohm model.;42 Results-Reference
The advantages of such a description are that the equations for particle motion, field evolution and conservation laws can all be deduced from a single Lagrangian density expression.;52 Conclusions-Specific
The formalism presented is Lorentz invariant.;31 Method-Specific
This paper follows on from a previous one which was limited to the single-particle case.;2 Problem
The present paper treats the more general case of many particles in an entangled state.;2 Problem
It is found that describing more than one particle while maintaining a relativistic description requires the specification of final boundary conditions as well as the usual initial ones, with the experimenter’s controllable choice of the final conditions thereby exerting a backwards-in-time influence.;42 Results-Reference
This retrocausality then allows an important theoretical step forward to be made, namely that it becomes possible to dispense with the usual, many-dimensional description in configuration space and instead revert to a description in space–time using separate, single-particle wavefunctions.;51 Conclusions-Explanation
38;
Measurements of the electrostatic force with separation between a fixed and an optically trapped colloidal particle are examined with experiment, simulation and analytical calculation.;2 Problem, 32 Method-Procedure
Non-Gaussian Brownian motion is observed in the position of the optically trapped particle when particles are close and traps weak.;41 Results-Specific
As a consequence of this motion, a simple least squares parameterization of direct force measurements, in which force is inferred from the displacement of an optically trapped particle as separation is gradually decreased, contains forces generated by the rectification of thermal fluctuations in addition to those originating directly from the electrostatic interaction between the particles.;41 Results-Specific
Thus, when particles are close and traps weak, simply fitting the measured direct force measurement to DLVO theory extracts parameters with modified meanings when compared to the original formulation.;52 Conclusions-Specific
In such cases, however, physically meaningful DLVO parameters can be recovered by comparing the measured non-Gaussian statistics to those predicted by solutions to Smoluchowski's equation for diffusion in a potential.;52 Conclusions-Specific
39;
Thin films of long and short symmetric AB diblock copolymers are examined using self-consistent field theory (SCFT).;2 Problem, 31 Method-Specific
We focus on hard confining walls with a preference for the A component, such that the lamellar domains orient parallel to the film with an even number ν of monolayers.;32 Method-Procedure
For neat melts, confinement causes the lamellar period, D, to deviate from its bulk value, Db, in order to be commensurate with the film thickness, i.e., L=νD/2.;41 Results-Specific
For blends, however, the melt also has the option of macrophase separating into ν(ℓ) large and ν(s) small monolayers so as to provide a better fit, where L=ν(ℓ)D(ℓ)/2+ν(s)D(s)/2.;41 Results-Specific
In addition to performing full SCFT calculations of the entire film, we develop a semi-analytical calculation for the coexistence of thick and thin monolayers that helps explain the complicated interplay between miscibility and commensurability.;2 Problem
40;
The 2.41 min ground state decay of108Ag has been studied with a Ge(Li) detector.;32 Method-Procedure
Twelve transitions are observed of which seven have not been reported previously.;41 Results-Specific
Five of the new transitions are placed in the level scheme which includes the second 2+, 930.4 keV level and a new level at 1539.4 keV in108Pd.;41 Results-Specific
41;
The (p, α) reaction was studied on a208Pb target at 16.475 MeV.;32 Method-Procedure
Nineteen states were observed in205Tl, up to 3.6 MeV in excitation.;41 Results-Specific
Angular distributions were  obtained for five strong proton-hole transitions, and DWBA fits made to determine lj values. ;42 Results-Reference
Results are compared with previous206Pb(t, α)205Tl,206Pb(d,3He)205Tl,205Tl(p, p′), and205Tl(n, n′) work.;42 Results-Reference
42;
There are many fascinating processes in the universe which we observe in more detail thanks to increasingly sophisticated technology.;1 Background
One of the most interesting phenomena is the life cycle of stars, their birth, evolution and death.;1 Background
If the stars are massive enough, they end their lives in a core-collapse supernova explosion, one of the most violent events in the universe.;1 Background
As a result, the densest objects in the universe, neutron stars and/or black holes, are created.;1 Background
The physical basis of these events should be understood in line with observation.;2 Problem
Unfortunately, available data do not provide adequate constraints for many theoretical models of dense matter.;2 Problem
One of the most open areas of research is the composition of matter in the cores of neutron stars.;2 Problem
Unambiguous fingerprints for the appearance and evolution of particular components, such as strange baryons and mesons, with increasing density, have not been identified.;2 Problem
In particular, the hadron-quark phase transition remains a subject of intensive research.;2 Problem
In this contribution we briefly survey the most promising observational and theoretical directions leading to progress in understanding high density matter in neutron stars.;2 Problem
A possible way forward in modeling high-density matter is outlined, exemplified by the quark-meson-coupling model (QMC).;42 Results-Reference
This model makes connection between hadronic structure and the underlying quark make-up.;42 Results-Reference
It offers a natural explanation for the saturation of nuclear force and treats high-density matter, containing the full baryon octet, in terms of four uniquely defined parameters adjusted to properties of symmetric nuclear matter at saturation.;52 Conclusions-Specific
43;
We classify the weakly interacting fixed points of general gauge theories coupled to matter and explain how the competition between gauge and matter fluctuations gives rise to a rich spectrum of high- and low-energy fixed points.;2 Problem
The pivotal role played by Yukawa couplings is emphasised.;42 Results-Reference
Necessary and sufficient conditions for asymptotic safety of gauge theories are also derived, in conjunction with strict no go theorems.;42 Results-Reference
Implications for phase diagrams of gauge theories and physics beyond the Standard Model are indicated.;42 Results-Reference
44;
We reconsider the fundamental commutation relations for non-commutative ℝ2 described in polar coordinates with non-commutativity parameter θ.;2 Problem
Previous analysis found that the natural transition from Cartesian coordinates to the traditional polar system led to a representation of [r̂,φ̂] as an everywhere diverging series.;1 Background
In this article we compute the Borel resummation of this series, showing that it can subsequently be extended throughout parameter space and hence provide an interpretation of this commutator.;2 Problem, 52 Conclusions-Specific
Our analysis provides a complete solution for arbitrary r and θ that reproduces the earlier calculations at lowest order and benefits from being generally applicable to problems in a two-dimensional non-commutative space.;52 Conclusions-Specific
We compare our results to previous literature in the (pseudo-)commuting limit, finding a surprising spatial dependence for the coordinate commutator when θ≫r2.;42 Results-Reference
Finally, we raise some questions for future study in light of this progress.;2 Problem
45;
This paper examines unexplored correlations in the parameter spaces probed by recent ATLAS analyses for gluinos and squarks, addressing various shortcomings in the literature.;2 Problem
Six 13 TeV ATLAS analyses based on 3.2 fb^{-1} of integrated luminosity are interpreted in the 19-parameter R-parity conserving phenomenological minimal supersymmetric extension to the Standard Model (pMSSM).;32 Method-Procedure
The distinct regions covered by each search are independent of prior, and we reveal particularly striking complementarity between the 2–6 jets and Multi-b searches.;42 Results-Reference
In the leptonic searches, we identify better sensitivity to models than those used for analysis optimisation, notably a squark–slepton–wino scenario for the SS/3L search.;42 Results-Reference
Further, we show how collider searches for coloured states probe the structure of the pMSSM dark sector more extensively than the Monojet analysis alone, with sensitivity to parameter spaces that are challenging for direct detection experiments.;42 Results-Reference
46;
"Previously, in Penner (Astrophys. Space Sci. 361:124, 2016a, Astrophys. Space Sci. 361:361, 2016b), a theory of gravitational anti-screening was shown to lead naturally to the Baryonic Tully-Fisher Relationship.";1 Background
In addition, it was shown to agree with the observed rotational curve of the Galaxy, the observed features in the rotational curves of other spiral galaxies, with observations of the Coma cluster, and with a geometrically flat universe.;1 Background
In this paper the theory will now be applied to binary galaxies.;2 Problem
It is shown that there is a relationship between the line-of-sight velocity difference of the pair and the individual rotational velocities of the galaxies.;42 Results-Reference
The resulting probability function for β, defined as the ratio of the line-of-sight velocity difference to the rotational velocity of the larger galaxy of the pair, is in excellent agreement with the observations taken by multiple researchers for the case of the binaries being on radial orbits.;41 Results-Specific
47;
Large scale flows have been a challenging feature of cosmography ever since galaxy scaling relations came on the scene 40 years ago.;2 Problem
The next generation of surveys will offer a serious test of the standard cosmology.;2 Problem
48;
This article discusses the role of geophysical fluid dynamics (GFD) in understanding the natural environment, and in particular the dynamics of atmospheres and oceans on Earth and elsewhere.;2 Problem
GFD, as usually understood, is a branch of the geosciences that deals with fluid dynamics and that, by tradition, seeks to extract the bare essence of a phenomenon, omitting detail where possible.;1 Background
The geosciences in general deal with complex interacting systems and in some ways resemble condensed matter physics or aspects of biology, where we seek explanations of phenomena at a higher level than simply directly calculating the interactions of all the constituent parts.;1 Background
That is, we try to develop theories or make simple models of the behaviour of the system as a whole.;2 Problem
However, these days in many geophysical systems of interest, we can also obtain information for how the system behaves by almost direct numerical simulation from the governing equations.;2 Problem
The numerical model itself then explicitly predicts the emergent phenomena—the Gulf Stream, for example—something that is still usually impossible in biology or condensed matter physics.;2 Problem
Such simulations, as manifested, for example, in complicated general circulation models, have in some ways been extremely successful and one may reasonably now ask whether understanding a complex geophysical system is necessary for predicting it.;2 Problem
In what follows we discuss such issues and the roles that GFD has played in the past and will play in the future.;2 Problem
49;
This paper demonstrates an equivalence between rotating magnetized shear flows and a stressed elastic beam.;2 Problem
This results from finding the same form of dynamical equations after an asymptotic reduction of the axis-symmetric magnetorotational instability (MRI) under the assumption of almost-critical driving.;32 Method-Procedure, 42 Results-Reference
The analysis considers the MRI dynamics in a non-dissipative near-equilibrium regime.;32 Method-Procedure
Both the magnetic and elastic systems reduce to a simple one-dimensional wave equation with a non-local nonlinear feedback.;42 Results-Reference
Under transformation, the equation comprises a large number of mean-field interacting Duffing oscillators.;41 Results-Specific
This system was the first proven example of a strange attractor in a partial differential equation.;41 Results-Specific
Finding the same reduced equation in two natural applications suggests the model might result from other applications and could fall into a universal class based on symmetry.;51 Conclusions-Explanation
50;
The change in entropy, ΔS, associated with the quasi-static absorption of a particle of energy ε by a Schwarzschild black hole (ScBH) is approximately (ε/T)−s, where T is the Hawking temperature of the black hole and s is the entropy of the particle.;1 Background
Motivated by the statistical interpretation of entropy, it is proposed here that the absorption should be suppressed, but not forbidden, when ΔS<0, which requires the absorption cross section to be sensitive to ΔS.;52 Conclusions-Specific
A purely thermodynamic formulation of the probability for the absorption is obtained from the standard relationship between microstates and entropy.;42 Results-Reference
If ΔS≫1 and s≪ε/T, then the probability for the particle not to be absorbed is approximately exp[−ε/T], which is identical to the probability for quantum mechanical reflection by the horizon of an ScBH.;41 Results-Specific
The manifestation of quantum behaviours in the new probability function may intimate a fundamental physical unity between thermodynamics and quantum mechanics.;51 Conclusions-Explanation
51;
Responses in surface winds to solar eclipses have an almost mystical status but are difficult to detect in observations because of their transient nature.;2 Problem
High spatial resolution (approx. 1.5 km grid) meteorological models now provide a new  technique for their investigation.;2 Problem
Measurements from the southern UK meteorological network during the 11 August 1999 total solar eclipse are compared with a high-resolution model ignorant of the lunar shadow's influence.;32 Method-Procedure
Differences between the model output and measurements at the eclipse time show transient eclipse zone temperature decreases of up to 3°C, which also depressed the day's maximum temperature compared with the model prediction.;41 Results-Specific
Coherent responses in temperature, and wind speed and direction measurements are detected in the inland cloud-free region (from 51° to 52° N and −2° to 0° E).;41 Results-Specific
"A mean regional wind speed decrease of 0.7 m s−1 during the maximum eclipse hour is apparent with a mean anticlockwise wind direction change of 17°, no such changes occurred in the model output.";41 Results-Specific
Such regional circulation changes are consistent with Clayton's 1901 cold-cored eclipse cyclone hypothesis, which may be related to the anecdotal ‘eclipse wind’.;51 Conclusions-Explanation
52;
An ensemble of pure numbers of the order of 10122 is produced naturally from the fundamental parameters of modern cosmology.;1 Background
This new large-number coincidence problem is resolved by demonstrating implicit physical connections that follow from the standard cosmological model.;2 Problem
However, the occurrence of the new large-number coincidence combined with the known coincidence among pure numbers of the order of 1040 poses a distinct problem that is resolved with a scaling law for the cosmological constant that was originally proposed by Zel'dovich.;2 Problem, 31 Method-Specific
53;
A central topic in the emerging field of quantum thermodynamics is the definition of thermodynamic work in the quantum regime.;1 Background
One widely used solution is to define work for a closed system undergoing non-equilibrium dynamics according to the two-point energy measurement scheme.;1 Background
However, due to the invasive nature of measurement the two-point quantum work probability distribution cannot describe the statistics of energy change from the perspective of the system alone.;2 Problem
We here introduce the quantum histories framework as a method to characterise the thermodynamic properties of the unmeasured, closed dynamics.;2 Problem
Constructing continuous power operator trajectories allows us to derive an alternative quantum work distribution for closed quantum dynamics that fulfils energy conservation and is time-reversal symmetric.;42 Results-Reference
This opens the possibility to compare the measured work with the unmeasured work, contrasting with the classical situation where measurement does not affect the work statistics.;52 Conclusions-Specific
We find that the work distribution of the unmeasured dynamics leads to deviations from the classical Jarzynski equality and can have negative values highlighting distinctly non-classical features of quantum work.;52 Conclusions-Specific
54;
Processes that involve moving fronts of populations are prevalent in ecology and cell biology.;1 Background
A common approach to describe these processes is a lattice-based random walk model, which can include mechanisms such as crowding, birth, death, movement and agent–agent adhesion.;1 Background
However, these models are generally analytically intractable and it is computationally expensive to perform sufficiently many realisations of the model to obtain an estimate of average behaviour that is not dominated by random fluctuations.;2 Problem
To avoid these issues, both mean-field (MF) and corrected mean-field (CMF) continuum descriptions of random walk models have been proposed.;1 Background
However, both continuum descriptions are inaccurate outside of limited parameter regimes, and CMF descriptions cannot be employed to describe moving fronts.;2 Problem
Here we present an alternative description in terms of the dynamics of groups of contiguous occupied lattice sites and contiguous vacant lattice sites.;2 Problem
Our description provides an accurate prediction of the average random walk behaviour in all parameter regimes.;42 Results-Reference
Critically, our description accurately predicts the persistence or extinction of the population in situations where previous continuum descriptions predict the opposite outcome.;42 Results-Reference
Furthermore, unlike traditional MF models, our approach provides information about the spatial clustering within the population and, subsequently, the moving front.;42 Results-Reference
55;
The presence of contextuality in quantum theory was first highlighted by Bell, Kochen and Specker, who discovered that for quantum systems of three or more dimensions, measurements could not be viewed as deterministically revealing pre-existing properties of the system.;1 Background
More precisely, no model can assign deterministic outcomes to the projectors of a quantum measurement in a way that depends only on the projector and not the context (the full set of projectors) in which it appeared, despite the fact that the Born rule probabilities associated with projectors are independent of the context.;1 Background
A more general, operational definition of contextuality introduced by Spekkens, which we will term 'probabilistic contextuality', drops the assumption of determinism and allows for operations other than measurements to be considered contextual.;1 Background
Even two-dimensional quantum mechanics can be shown to be contextual under this generalised notion.;1 Background
Probabilistic noncontextuality represents the postulate that elements of an operational theory that cannot be distinguished from each other based on the statistics of arbitrarily many repeated experiments (they give rise to the same operational probabilities) are ontologically identical.;1 Background
In this paper, we introduce a framework that enables us to distinguish between different noncontextuality assumptions in terms of the relationships between the ontological representations of objects in the theory given a certain relation between their operational representations.;2 Problem
This framework can be used to motivate and define a 'possibilistic' analogue, encapsulating the idea that elements of an operational theory that cannot be unambiguously distinguished operationally can also not be unambiguously distinguished ontologically.;51 Conclusions-Explanation
We then prove that possibilistic noncontextuality is equivalent to an alternative notion of noncontextuality proposed by Hardy.;2 Problem
Finally, we demonstrate that these weaker noncontextuality assumptions are sufficient to prove alternative versions of known 'no-go' theorems that constrain ψ-epistemic models for quantum mechanics.;2 Problem
56;
The Barrett–Cavalcanti–Lal–Maroney (BCLM) argument stands as the most effective means of demonstrating the reality of the quantum state.;1 Background
Its advantages include being derived from very few assumptions, and a robustness to experimental error.;1 Background
Finding the best way to implement the argument experimentally is an open problem, however, and involves cleverly choosing sets of states and measurements.;2 Problem
I show that techniques from convex optimisation theory can be leveraged to numerically search for these sets, which then form a recipe for experiments that allow for the strongest statements about the ontology of the wavefunction to be made.;2 Problem
The optimisation approach presented is versatile, efficient and can take account of the finite errors present in any real experiment.;52 Conclusions-Specific
I find significantly improved low-cardinality sets which are guaranteed partially optimal for a BCLM test in low Hilbert space dimension.;42 Results-Reference
I further show that mixed states can be more optimal than pure states.;53 Conclusions-Reference
57;
I describe how real quantum annealers may be used to perform local (in state space) searches around specified states, rather than the global searches traditionally implemented in the quantum annealing algorithm (QAA).;2 Problem
Such protocols will have numerous advantages over simple quantum annealing.;53 Conclusions-Reference
By using such searches the effect of problem mis-specification can be reduced, as only energy differences between the searched states will be relevant.;52 Conclusions-Specific
The QAA is an analogue of simulated annealing, a classical numerical technique which has now been superseded.;1 Background
Hence, I explore two strategies to use an annealer in a way which takes advantage of modern classical optimization algorithms.;2 Problem
Specifically, I show how sequential calls to quantum annealers can be used to construct analogues of population annealing and parallel tempering which use quantum searches as subroutines.;2 Problem
The techniques given here can be applied not only to optimization, but also to sampling.;52 Conclusions-Specific
I examine the feasibility of these protocols on real devices and note that implementing such protocols should require minimal if any change to the current design of the flux qubit-based annealers by D-Wave Systems Inc.;32 Method-Procedure
I further provide proof-of-principle numerical experiments based on quantum Monte Carlo that demonstrate simple examples of the discussed techniques.;31 Method-Specific
58;
We propose a method for sorting electrons by orbital angular momentum (OAM).;2 Problem, 31 Method-Specific
Several methods now exist to prepare electron wavefunctions in OAM states, but no technique has been developed for efficient, parallel measurement of pure and mixed electron OAM states.;2 Problem
The proposed technique draws inspiration from the recent demonstration of the sorting of OAM through modal transformation.;31 Method-Specific
We show that the same transformation can be performed on electrons with electrostatic optical elements.;42 Results-Reference
Specifically, we show that a charged needle and an array of electrodes perform the transformation and phase correction necessary to sort OAM states.;41 Results-Specific
This device may enable the analysis of the spatial mode distribution of inelastically scattered electrons.;52 Conclusions-Specific
59;
The properties of nonlinear dynamics and chaos are shown to be fundamental to optimal communication signals subject to two practical and realistic design requirements: (i) operation in a noisy environment and (ii) simple hardware implementation.;42 Results-Reference
Starting with a simple electronic circuit, a linear filter receiver is presumed, and the matched optimal communication waveform that maximizes the receiver signal-to-noise performance is derived.;42 Results-Reference
A return map using samples from this optimal waveform is conjugate to a shift, thereby implying the waveform is chaotic. ;42 Results-Reference
The optimal communication waveform for a second simple receiver is similarly derived, and it is found to be an exact solution to a physically realizable chaotic oscillator.;42 Results-Reference
Thus, a practical consequence of chaos in these waveforms is the potential for simple and efficient signal generation using chaotic oscillators.;52 Conclusions-Specific
A conjecture is made that the optimal communication waveform for any stable infinite impulse response filter is similarly chaotic.;52 Conclusions-Specific
60;
Solitons in the Skyrme–Faddeev model on Embedded Image are shown to undergo buckling transitions as the circumference of the S1 is varied.;42 Results-Reference
These results support a recent conjecture that solitons in this field theory are well-described by a much simpler model of elastic rods.;52 Conclusions-Specific
61;
Photonic crystal waveguides are known to support C-points—point-like polarization singularities with local chirality.;1 Background
Such points can couple with dipole-like emitters to produce highly directional emission, from which spin-photon entanglers can be built.;1 Background
Much is made of the promise of using slow-light modes to enhance this light–matter coupling.;1 Background
Here we explore the transition from travelling to standing waves for two different photonic crystal waveguide designs.;2 Problem
We find that time-reversal symmetry and the reciprocal nature of light places constraints on using C-points in the slow-light regime.;42 Results-Reference
We observe two distinctly different mechanisms through which this condition is satisfied in the two waveguides.;42 Results-Reference
In the waveguide designs, we consider a modest group velocity of vg≈c/10 is found to be the optimum for slow-light coupling to the C-points.;41 Results-Specific
62;
The theory of the one-dimensional (1D) hydrogen atom was initiated by a 1952 paper but, after more than 60 years, it remains a topic of debate and controversy.;2 Problem
The aim here is a critique of the current status of the theory and its relation to relevant experiments.;2 Problem
A 1959 solution of the Schrödinger equation by the use of a cut-off at x=a to remove the singularity at the origin in the 1/|x| form of the potential is clarified and a mistaken approximation is identified.;42 Results-Reference
The singular atom is not found in the real world but the theory with cut-off has been applied successfully to a range of four practical three-dimensional systems confined towards one dimension, particularly their observed large increases in ground state binding energy.;1 Background
The true 1D atom is in principle restored when the short distance a tends to zero but it is sometimes claimed that the solutions obtained by the limiting procedure differ from those obtained by solution of the basic Schrödinger equation without any cut-off in the potential.;1 Background
The treatment of the singularity by a limiting procedure for applications to practical systems is endorsed.;42 Results-Reference
63;
It is 100 years since Minkowski and Abraham first gave rival expressions for the momentum of light in a material medium. ;1 Background
At the single-photon level, these correspond, respectively, either to multiplying or dividing the free-space value (Embedded Image) by the refractive index (n).;1 Background
The debate that this work started has continued till the present day, punctuated by the occasional publication of ‘decisive’ experimental demonstrations supporting one or other of these values.;2 Problem
We review the compelling arguments made in support of the Minkowski and Abraham forms and are led to the conclusion that both momenta are correct.;2 Problem
We explain why two distinct momenta are needed to describe light in a medium and why each appears as the natural, and experimentally observed, momentum in appropriate situations.;2 Problem
64;
In-plane (lateral) and out-of-plane (transverse) shifts in the direction of arbitrarily polarized electromagnetic waves in a denser medium, reflected totally or partially at an interface with a rarer medium, are calculated exactly, in terms of the deviation of the Poynting vector from radial.;42 Results-Reference
The shifts are analogous to the Goos–Hänchen and Fedorov–Imbert shifts for beams.;42 Results-Reference
There is a transverse shift even for unreflected dipole radiation if the polarization is not linear.;41 Results-Specific
With reflection, there is a transverse shift for linear polarization, provided this is not pure transverse electric or transverse magnetic.;41 Results-Specific
The contributions from the geometrical ray, the lateral ray that interferes strongly with it, and the large peak at the Brewster angle (for transverse magnetic polarization), are calculated asymptotically far from the geometrical image.;32 Method-Procedure
At the critical angle, the lowest order asymptotics is inadequate and a more sophisticated treatment is devised, reproducing the exact shifts accurately.;42 Results-Reference
65;
After discussing several issues in a future redefinition of the kilogram, this paper considers the lessons that one might have learned from the analogous redefinitions of the metre and the second.;2 Problem
The progress of length metrology was  slow and steady, from seven digits reproducibility with the 1889 X-shaped metre prototype, to nine digits with Kr lamps, to 11 digits with the 1983 redefinition of the metre using the speed of light.;1 Background
With laser cooling, the Cs clock improved to 15, now 16, digits (and so also astronomical distance measurements could improve).;1 Background
Laser-cooled ions, and now atoms captured and cooled in an optical lattice, enable accuracy capability of three different optical frequency references to exceed 17 digits, i.e. better than time itself.;1 Background
The optical comb and related techniques vastly simplify frequency comparisons.;1 Background
Such progress stimulates a new satellite experiment, the STAR Mission (Space–Time Asymmetry Research).;1 Background
The goal is to test at the 1E–18 level frequency shifts owing to spatial anisotropy, position, gravitational potential and boost.;2 Problem
The onboard optical clock will use stabilization to a molecular transition in I2 or HCCH or CO2.;32 Method-Procedure
The length etalons will be multiply redundant, with stability at the thermo-mechanical mirror motion limit.;32 Method-Procedure
For a ULE glass etalon spacer (1987), I measure length creep approximately −1.5E–12/d, i.e. below 1E–14 over the 500 s satellite spin period.;41 Results-Specific
66;
In the event of a single, low-yield nuclear detonation in a major urban area, rapidly providing adequate shelter to affected populations could save 10 000–100 000 individuals from a fatal exposure to fallout radiation.;1 Background
However, poorly sheltered individuals may remain at risk.;2 Problem
Current guidance and prior studies are not consistent as to the timing and conditions under which poorly sheltered individuals should leave their shelters to evacuate or obtain better shelter.;2 Problem
This study proposes methods to determine the optimal shelter time based on information potentially available following a nuclear detonation.;2 Problem
For the case in which individuals move to an adequate shelter that can be reached within 15 min, individuals should stay in a poor-quality shelter for at most 30 min after the detonation.;52 Conclusions-Specific
If adequate shelter is available nearby (within 5 min), then poorly sheltered individuals should immediately proceed to the better shelter.;52 Conclusions-Specific
67;
We study the interaction of the charge states of a superconducting double dot, comprising two superconducting islands coupled by a Josephson junction, with microwaves between 2 and 55 GHz.;2 Problem
We observe resonant transitions between even-parity charge states at relatively low frequencies and breaking of Cooper pairs under higher-frequency irradiation, allowing our device to act as a click detector for microwave photons.;42 Results-Reference
By applying a magnetic field and tuning the pair-breaking energy, we perform spectroscopy on the environment in our cryostat and determine the temperature of a nonequilibrium photon bath.;32 Method-Procedure
Finally, we exploit the band structure of our device to break Cooper pairs dependent on the symmetry of the initial Cooper pair state.;32 Method-Procedure
68;
Since the 1935 work of Landau–Lifshitz and of Kittel in 1946 all ferromagnetic, ferroelectric, and ferroelastic domains have been thought to be straight-sided with domain widths proportional to the square root of the sample thickness.;1 Background
We show in the present work that this is not true.;2 Problem
We also discover period doubling domains predicted by Metaxas et al (2008 Phys. Rev. Lett. 99 217208) and modeled by Wang and Zhao (2015 Sci. Rep. 5 8887).;42 Results-Reference
We examine non-equilibrium ferroic domain structures in perovskite oxides with respect to folding, wrinkling, and relaxation and suggest that structures are kinetically limited and in the viscous flow regime predicted by Metaxas et al in 2008 but never observed experimentally.;2 Problem
Comparisons are made with liquid crystals and hydrodynamic instabilities, including chevrons, and fractional power-law relaxation.;32 Method-Procedure
As Shin et al (2016 Soft Matter 12 3502) recently emphasized: 'An understanding of how these folds initiate, propagate, and interact with each other is still lacking'.;1 Background
Inside each ferroelastic domain are ferroelectric 90° nano-domains with 10 nm widths and periodicity in agreement with the 10 nm theoretical minima predicted by Feigl et al (2014 Nat. Commun. 5 4677).;1 Background
Evidence is presented for domain-width period doubling, which is common in polymer films but unknown in ferroic domains.;42 Results-Reference
A discussion of the folding-to-period doubling phase transition model of Wang and Zhao is included.;42 Results-Reference
69;
Electron energy loss spectroscopy (EELS) is a powerful tool for understanding the chemical structure of materials down to the atomic level, but challenges remain in accurately and quantitatively modelling the response.;1 Background, 2 Problem
We compare comprehensive theoretical density functional theory (DFT) calculations of 1s core-level EEL K-edge spectra of pure, B-doped and N-doped graphene with and without a core-hole to previously published atomic-resolution experimental electron microscopy data.;2 Problem, 32 Method-Procedure
The ground state approximation is found in this specific system to perform consistently better than the frozen core-hole approximation.;42 Results-Reference
The impact of including or excluding a core-hole on the resultant theoretical band structures, densities of states, electron densities and EEL spectra were all thoroughly examined and compared.;42 Results-Reference
It is concluded that the frozen core-hole approximation exaggerates the effects of the core-hole in graphene and should be discarded in favour of the ground state approximation.;52 Conclusions-Specific
These results are interpreted as an indicator of the overriding need for theorists to embrace many-body effects in the pursuit of accuracy in theoretical spectroscopy instead of a system-tailored approach whose approximations are selected empirically.;52 Conclusions-Specific
70;
The defect in diamond formed by a vacancy surrounded by three nearest-neighbor nitrogen atoms and one carbon atom, ${{\text{N}}_{3}}\text{V}$, is found in the vast majority of natural diamonds.;1 Background
Despite ${{\text{N}}_{3}}{{\text{V}}^{0}}$ being the earliest electron paramagnetic resonance spectrum observed in diamond, to date no satisfactory simulation of the spectrum for an arbitrary magnetic field direction has been produced due to its complexity.;2 Problem
In this work, ${{\text{N}}_{3}}{{\text{V}}^{0}}$ is identified in ${{}^{15}}\text{N}$ -doped synthetic diamond following irradiation and annealing.;2 Problem
The ${{}^{15}}{{\text{N}}_{3}}{{\text{V}}^{0}}$ spin Hamiltonian parameters are directly determined and used to refine the parameters for ${{}^{14}}{{\text{N}}_{3}}{{\text{V}}^{0}}$, enabling the latter to be accurately simulated and fitted for an arbitrary magnetic field direction.;32 Method-Procedure
Study of ${{}^{15}}{{\text{N}}_{3}}{{\text{V}}^{0}}$ under excitation with green light indicates charge transfer between ${{\text{N}}_{3}}\text{V}$ and ${{\text{N}}_{\text{s}}}$.;42 Results-Reference
It is argued that this charge transfer is facilitated by direct ionization of ${{\text{N}}_{3}}{{\text{V}}^{-}}$, an as-yet unobserved charge state of ${{\text{N}}_{3}}\text{V}$.;42 Results-Reference
71;
The method of neutron diffraction with isomorphic substitution was used to measure the structure of the rare-earth chalcogenide glasses ${{\left({{R}_{2}}{{X}_{3}}\right)}_{0.07}}$ (Ga2 X 3)0.33(GeX 2)0.60 with $R=\text{La}$ or Ce and $X=\text{S}$ or Se.;31 Method-Specific
X-ray diffraction was also used to measure the structure of the sulphide glass.;31 Method-Specific
The results are consistent with networks that are built from GeX 4 and GaX 4 tetrahedra, and give R–S and R–Se coordination numbers of 8.0(2) and 8.5(4), respectively.;41 Results-Specific
The minimum nearest-neighbour R–R distance associated with rare-earth clustering is discussed.;2 Problem
72;
We discuss the static configuration of a smectic A liquid crystal subject to an edge dislocation under the assumption that the director and layer normal fields (n and a, respectively) defining the smectic arrangement are not, in general, equivalent.;2 Problem
After constructing the free energy for the smectic, we obtain exact solutions to the equilibrium equations which result from its minimisation at quadratic order in the variables which describe the distortion, and hence a complete description of the smectic configuration across the domain of the sample.;32 Method-Procedure, 42 Results-Reference
We also examine the effect of relaxing the constraint $n \equiv a$ for different values of the constants which characterise the response of the material to distortions, and compare these results with the 'classical' case considered by previous authors, in which equivalence of n and a is enforced.;2 Problem, 42 Results-Reference
73;
We demonstrate a method for probing interaction effects in a thermal beam of strontium atoms using simultaneous measurements of Rydberg EIT and spontaneously created ions or electrons.;2 Problem, 31 Method-Specific
We present a Doppler-averaged optical Bloch equation model that reproduces the optical signals and allows us to connect the optical coherences and the populations.;31 Method-Specific
We use this to determine that the spontaneous ionization process in our system occurs due to collisions between Rydberg and ground state atoms in the EIT regime.;32 Method-Procedure
We measure the cross section of this process to be $0.6\pm 0.2\,\,{\sigma }_{\mathrm{geo}}$, where ${\sigma }_{\mathrm{geo}}$ is the geometrical cross section of the Rydberg atom.;41 Results-Specific
This result adds complementary insight to a range of recent studies of interacting thermal Rydberg ensembles.;52 Conclusions-Specific
74;
We present a protocol for rotation measurement via matter-wave Sagnac interferometry using trapped ions.;2 Problem, 31 Method-Specific
The ion trap based interferometer encloses a large area in a compact apparatus through repeated round-trips in a Sagnac geometry.;32 Method-Procedure
